user_id,new_id,order
137845,108,1
137845,357,2
137845,248,3
137802,12207761,0
137802,861536,1
137802,122242726,2
137802,11954259,3
137879,42150,0
137879,905,1
137879,52984,2
137879,1,3
137888,451663,0
137888,543651,1
137888,292101,2
137888,245120,3
137925,567219,0
137925,139622,1
137925,2257,2
137925,2192,3
137935,30568,0
137935,56490,1
137935,48445,2
137935,57375,3
137903,11771147,0
137903,11860930,1
137903,11693957,2
137903,134495,3
137885,1375,0
137885,3763,1
137885,4873,2
137885,248,3
137887,7123,0
137887,2995,1
137887,12154922,2
137887,425819,3
137909,60,0
137909,2349,1
137909,589285,2
137909,28765,3
137941,24340,0
137941,651,1
137941,57,2
137941,14939,3
137954,573,0
137954,1201,1
137954,55883,2
137954,14560,3
137853,12240635,0
137853,1105489,1
137853,178900,2
137853,11716158,3
137974,439373,0
137974,337968,1
137974,146,2
137974,13988,3
137927,1151615,0
137927,31811,1
137927,12618,2
137927,990975,3
137985,329806,0
137985,11623560,1
137985,944986,2
137985,1266926,3
137967,797,0
137967,248,1
137967,180,2
137967,975,3
138029,31795,0
138029,122232149,1
138029,439028,2
138029,614894,3
138072,81304,0
138072,69431,1
138072,2393,2
138072,40,3
137997,2123,0
137997,1865,1
137997,1049727,2
137997,11665245,3
138035,439575,0
138035,1258924,1
138035,11624318,2
138035,940060,3
138048,298,0
138048,2511,1
138048,3310,2
138048,1010,3
137892,141,0
137892,14,1
137892,248,2
137892,693,3
137996,49,0
137996,1254,1
137996,2788,2
137996,3820,3
138037,601538,0
138037,845384,1
138037,602772,2
138037,616283,3
138001,56,0
138001,1736,1
138001,40,2
138001,5126,3
138097,49,0
138097,48,1
138097,567,2
138097,18562,3
138090,4,0
138090,57375,1
138090,27929,2
138090,42118,3
138082,599,0
138082,663,1
138082,661,2
138082,978,3
138098,600,0
138098,997,1
138098,9457,2
138098,2204,3
138100,309873,0
138100,866308,1
138100,940839,2
138100,991620,3
138123,104218,0
138123,2693,1
138123,8246,2
138123,81830,3
138110,731,0
138110,5152,1
138110,1202,2
138110,1724,3
138132,12140339,0
138132,12119340,1
138132,1168307,2
138132,12156230,3
138118,509,0
138118,314,1
138118,331,2
138118,462,3
138170,515681,0
138170,323448,1
138170,515134,2
138170,596426,3
138161,49367,0
138161,14384,1
138161,8874,2
138161,781,3
138181,2021,0
138181,311,1
138181,1708,2
138181,12815,3
138206,75,0
138206,64316,1
138206,931,2
138206,126,3
138183,2280,0
138183,4105,1
138183,690,2
138183,2304,3
138065,12200034,0
138065,531952,1
138065,523615,2
138065,512826,3
138268,5525,0
138268,5787,1
138268,1163,2
138268,1777,3
138130,122270239,0
138130,12102510,1
138130,12206002,2
138130,12134771,3
138172,162189,0
138172,407272,1
138172,661038,2
138172,606113,3
138242,764541,0
138242,611324,1
138242,20332,2
138242,32495,3
138296,843,0
138296,248,1
138296,348,2
138296,1094,3
138267,41562,0
138267,7160,1
138267,20670,2
138267,17846,3
138197,915037,0
138197,876515,1
138197,866308,2
138197,858959,3
138316,125,0
138316,2206,1
138316,865,2
138316,1633,3
138139,603721,0
138139,841940,1
138139,83773,2
138139,527293,3
138274,749870,0
138274,444348,1
138274,11640157,2
138274,864938,3
138318,183,0
138318,1746,1
138318,526598,2
138318,652,3
138286,445981,0
138286,307368,1
138286,56498,2
138286,75623,3
138212,38079,0
138212,111819,1
138212,97205,2
138212,104218,3
138335,686726,0
138335,797,1
138335,439373,2
138335,446558,3
138305,267398,0
138305,445023,1
138305,2943,2
138305,2257,3
138361,19260,0
138361,4807,1
138361,4795,2
138361,24848,3
138350,346,0
138350,1284549,1
138350,122245031,2
138350,7389,3
138235,618,0
138235,11957528,1
138235,1015587,2
138235,251666,3
138346,104,0
138346,1395,1
138346,32532,2
138346,4534,3
138317,62852,0
138317,25835,1
138317,72215,2
138317,34472,3
138359,4268,0
138359,235618,1
138359,242472,2
138359,533,3
138355,248922,0
138355,278916,1
138355,342008,2
138355,348655,3
138382,1981,0
138382,5523,1
138382,225,2
138382,47,3
138377,106468,0
138377,348,1
138377,126,2
138377,47661,3
138309,12037033,0
138309,12141996,1
138309,1005105,2
138309,906665,3
138381,12055809,0
138381,12117842,1
138381,884818,2
138381,30586,3
138129,360467,0
138129,315,1
138129,220,2
138129,292,3
138497,1005,0
138497,57,1
138497,92591,2
138497,298,3
138471,12371,0
138471,3443,1
138471,27501,2
138471,6622,3
138523,12956,0
138523,20250,1
138523,1567,2
138523,152,3
138420,86847,0
138420,7,1
138420,31112,2
138420,20585,3
138423,374,0
138423,910,1
138423,911,2
138423,76845,3
138433,25963,0
138433,92904,1
138433,96766,2
138433,96764,3
138476,342765,0
138476,344570,1
138476,177830,2
138476,344573,3
138461,182,0
138461,352196,1
138461,103,2
138461,20332,3
138550,49,0
138550,48,1
138550,59507,2
138550,7130,3
138399,137,0
138399,47661,1
138399,910,2
138399,774,3
138572,323152,0
138572,1197773,1
138572,12057201,2
138572,3410,3
138387,1795,0
138387,114,1
138387,2067,2
138387,346,3
138462,12106,0
138462,22132,1
138462,13688,2
138462,650642,3
138575,56441,0
138575,255920,1
138575,186732,2
138575,244170,3
138594,1969,0
138594,1576,1
138594,222,2
138594,2318,3
138390,19708,0
138390,2572,1
138390,357,2
138390,359,3
138492,82623,0
138492,888208,1
138492,11886353,2
138492,11883643,3
138665,7792,0
138665,9435,1
138665,18,2
138665,1201,3
138615,68664,0
138615,12000,1
138615,2066,2
138615,2066,3
138605,12678,0
138605,2245,1
138605,826,2
138605,752,3
138578,4332,0
138578,324122,1
138578,1545,2
138578,650903,3
138548,2548,0
138548,1896,1
138548,4140,2
138548,803,3
138675,24779,0
138675,12020956,1
138675,385982,2
138675,280964,3
138574,419833,0
138574,202080,1
138574,298,2
138574,126,3
138711,5353,0
138711,6828,1
138711,43277,2
138711,11336,3
138580,122242543,0
138580,12225365,1
138580,122229590,2
138580,12193348,3
138659,2192,0
138659,774276,1
138659,105633,2
138659,810982,3
138692,212720,0
138692,325976,1
138692,269785,2
138692,327626,3
138673,11875737,0
138673,122266519,1
138673,122236808,2
138673,347046,3
138647,331,0
138647,6765,1
138647,935,2
138647,183,3
138719,194447,0
138719,37123,1
138719,719,2
138719,6281,3
138715,312435,0
138715,352353,1
138715,230101,2
138715,794,3
138657,241,0
138657,12240192,1
138657,2353,2
138657,122258838,3
138758,866,0
138758,693,1
138758,770,2
138758,30568,3
138627,3494,0
138627,3021,1
138627,2511,2
138627,1931,3
138709,51287,0
138709,348,1
138709,4336,2
138709,18295,3
138748,4156,0
138748,1148,1
138748,2762,2
138748,2305,3
138739,151,0
138739,1673,1
138739,157,2
138739,146,3
138727,65593,0
138727,972,1
138727,2932,2
138727,29526,3
138730,314,0
138730,509,1
138730,13988,2
138730,953,3
138720,348,0
138720,248,1
138720,298,2
138720,49,3
138778,49,0
138778,567,1
138778,248,2
138778,358,3
138754,26458,0
138754,527,1
138754,7,2
138754,2,3
138740,1643,0
138740,1178,1
138740,56,2
138740,3273,3
138817,122256,0
138817,305,1
138817,10277,2
138817,36277,3
138856,99405,0
138856,1168,1
138856,2251,2
138856,2330,3
138780,677,0
138780,96881,1
138780,183325,2
138780,3384,3
138831,305743,0
138831,162959,1
138831,21065,2
138831,1194,3
138764,882,0
138764,3153,1
138764,2862,2
138764,866,3
138863,868393,0
138863,1034864,1
138863,906131,2
138863,720547,3
138808,429404,0
138808,987738,1
138808,608299,2
138808,31795,3
138857,428703,0
138857,437306,1
138857,360908,2
138857,329092,3
138872,528,0
138872,6899,1
138872,76592,2
138872,53308,3
138788,169772,0
138788,151959,1
138788,316467,2
138788,242588,3
138942,818,0
138942,2251,1
138942,843,2
138942,751,3
138880,10385,0
138880,923,1
138880,24151,2
138880,996,3
138888,525,0
138888,82,1
138888,195,2
138888,188302,3
138891,819,0
138891,357,1
138891,358,2
138891,355,3
138907,912,0
138907,2400,1
138907,2088,2
138907,45849,3
138912,1632,0
138912,2035,1
138912,159985,2
138912,125774,3
138798,12437,0
138798,252341,1
138798,3587,2
138798,11365,3
138916,2812,0
138916,13106,1
138916,4389,2
138916,5651,3
138982,581,0
138982,1387,1
138982,792,2
138982,794,3
138948,2588,0
138948,4327,1
138948,4330,2
138948,4328,3
138901,135772,0
138901,693,1
138901,314299,2
138901,191733,3
138973,3014,0
138973,262701,1
138973,146550,2
138973,102,3
138971,108,0
138971,357,1
138971,358,2
138971,355,3
138890,6765,0
138890,618268,1
138890,415,2
138890,941,3
138994,108,0
138994,357,1
138994,358,2
138994,1200,3
138963,245984,0
138963,2305,1
138963,1194,2
138963,2235,3
139017,49,0
139017,1018,1
139017,48,2
139017,567,3
139001,2119,0
139001,1149,1
139001,1154,2
139001,1143,3
138988,278815,0
138988,917,1
138988,38225,2
138988,87300,3
138990,16995,0
138990,49380,1
138990,301,2
138990,11777386,3
139020,730828,0
139020,11606084,1
139020,623682,2
139020,299,3
138944,137,0
138944,105512,1
138944,100800,2
138944,33322,3
139015,12241342,0
139015,726728,1
139015,11642376,2
139015,915427,3
139029,11982373,0
139029,11979903,1
139029,617375,2
139029,11954882,3
138999,410823,0
138999,388261,1
138999,66616,2
138999,60102,3
139091,247555,0
139091,2703,1
139091,359,2
139091,1200,3
138967,1025882,0
138967,11975,1
138967,12010572,2
138967,984338,3
139062,56441,0
139062,5186,1
139062,5165,2
139062,1209,3
139051,27937,0
139051,185132,1
139051,222712,2
139051,187997,3
139025,2051,0
139025,700,1
139025,64,2
139025,953,3
139066,682976,0
139066,242762,1
139066,611870,2
139066,197036,3
139092,12222393,0
139092,1270945,1
139092,12161552,2
139092,331663,3
139075,27177,0
139075,56,1
139075,809,2
139075,35007,3
139054,16048,0
139054,16061,1
139054,150936,2
139054,157355,3
139102,7056,0
139102,3549,1
139102,103675,2
139102,93498,3
139127,721391,0
139127,515030,1
139127,1696,2
139127,84,3
138985,11996188,0
138985,603711,1
138985,19697,2
138985,424061,3
139163,29366,0
139163,779,1
139163,84,2
139163,542,3
139136,376079,0
139136,1151,1
139136,26051,2
139136,50839,3
139177,1811,0
139177,346,1
139177,1823,2
139177,10353,3
139095,49904,0
139095,374,1
139095,910,2
139095,911,3
139116,2122,0
139116,9895,1
139116,1707,2
139116,312345,3
139185,11851785,0
139185,12245647,1
139185,11970763,2
139185,861536,3
139186,953,0
139186,885307,1
139186,49,2
139186,1034,3
139169,374,0
139169,2703,1
139169,271930,2
139169,157355,3
138976,736,0
138976,33154,1
138976,29344,2
138976,33278,3
139189,111534,0
139189,54915,1
139189,867158,2
139189,858296,3
139206,711668,0
139206,11858585,1
139206,108,2
139206,6214,3
139194,11928574,0
139194,115490,1
139194,1881,2
139194,266986,3
139213,328624,0
139213,1233,1
139213,1033909,2
139213,1168,3
139139,84,0
139139,604513,1
139139,3091,2
139139,369593,3
139217,4261,0
139217,44852,1
139217,131551,2
139217,49904,3
139162,48,0
139162,49,1
139162,567,2
139162,18562,3
139112,384089,0
139112,395535,1
139112,819,2
139112,1034,3
139126,6173,0
139126,856964,1
139126,15093,2
139126,64,3
139212,149012,0
139212,186440,1
139212,621,2
139212,136335,3
139243,7423,0
139243,392415,1
139243,529218,2
139243,563658,3
139293,4943,0
139293,622,1
139293,424,2
139293,24034,3
139140,425982,0
139140,12019256,1
139140,12106687,2
139140,11970763,3
139275,953,0
139275,944986,1
139275,23539,2
139275,1273844,3
139298,12117842,0
139298,11777469,1
139298,846853,2
139298,791010,3
139313,598385,0
139313,11889937,1
139313,4744,2
139313,12102510,3
139278,44852,0
139278,103751,1
139278,42462,2
139278,43801,3
139216,1748,0
139216,331182,1
139216,474,2
139216,1436,3
139326,866,0
139326,6723,1
139326,108,2
139326,357,3
139379,247,0
139379,975,1
139379,1129,2
139379,134,3
139349,55179,0
139349,267,1
139349,387,2
139349,389,3
139319,489,0
139319,415,1
139319,7,2
139319,17724,3
139292,6552,0
139292,860,1
139292,3460,2
139292,299754,3
139328,108,0
139328,357,1
139328,358,2
139328,355,3
139269,11886870,0
139269,12022181,1
139269,11997846,2
139269,11913487,3
139425,1570,0
139425,920,1
139425,693,2
139425,25835,3
139422,130021,0
139422,110,1
139422,273550,2
139422,214401,3
139402,915037,0
139402,518588,1
139402,388217,2
139402,38668,3
139406,68497,0
139406,1,1
139406,2043,2
139406,4977,3
139417,12230770,0
139417,122291901,1
139417,1022974,2
139417,12219986,3
139382,3682,0
139382,6922,1
139382,4959,2
139382,40413,3
139371,19192,0
139371,129149,1
139371,4064,2
139371,4991,3
139338,12125167,0
139338,170442,1
139338,635829,2
139338,777443,3
139385,12235954,0
139385,12162905,1
139385,12127425,2
139385,12164071,3
139332,103794,0
139332,7933,1
139332,57144,2
139332,9786,3
139451,1838,0
139451,36679,1
139451,1005,2
139451,38013,3
139434,56498,0
139434,676,1
139434,137,2
139434,1570,3
139542,450277,0
139542,17030,1
139542,311361,2
139542,944257,3
139587,48081,0
139587,108,1
139587,358,2
139587,355,3
139565,1604,0
139565,3405,1
139565,27216,2
139565,1695,3
139589,693605,0
139589,679224,1
139589,1020,2
139589,1880,3
139455,444584,0
139455,271930,1
139455,412398,2
139455,324965,3
139504,12205330,0
139504,807821,1
139504,425982,2
139504,719856,3
139652,1856,0
139652,17396,1
139652,20497,2
139652,2857,3
139487,11781062,0
139487,11623992,1
139487,51544,2
139487,99732,3
139663,5075,0
139663,5574,1
139663,1697,2
139663,15037,3
139649,359958,0
139649,16048,1
139649,716,2
139649,2272,3
139738,2857,0
139738,975,1
139738,354,2
139738,2711,3
139607,428836,0
139607,270769,1
139607,1114177,2
139607,1060542,3
139696,348,0
139696,81,1
139696,248,2
139696,47661,3
139596,84,0
139596,292,1
139596,1784,2
139596,685953,3
139701,1795,0
139701,3676,1
139701,11735,2
139701,3181,3
139689,38141,0
139689,30314,1
139689,1823,2
139689,259904,3
139695,576,0
139695,153952,1
139695,124873,2
139695,38818,3
139736,241,0
139736,17034,1
139736,806258,2
139736,1241179,3
139764,981,0
139764,1436,1
139764,101,2
139764,1194,3
139730,619346,0
139730,11702573,1
139730,1022988,2
139730,718442,3
139775,2999,0
139775,989285,1
139775,52984,2
139775,11867900,3
139742,1200,0
139742,355,1
139742,562,2
139742,358,3
139780,48,0
139780,49,1
139780,567,2
139780,736,3
139836,1727,0
139836,6518,1
139836,823,2
139836,27,3
139857,34012,0
139857,22470,1
139857,25835,2
139857,736,3
139664,12185871,0
139664,11746108,1
139664,1254298,2
139664,881431,3
139788,208171,0
139788,164660,1
139788,150936,2
139788,16061,3
139837,693,0
139837,2,1
139837,180,2
139837,529,3
139375,735,0
139375,83127,1
139375,80820,2
139375,27864,3
139820,343057,0
139820,141267,1
139820,330717,2
139820,371326,3
139787,421325,0
139787,23,1
139787,67422,2
139787,920,3
139946,651,0
139946,2982,1
139946,1135,2
139946,525,3
140007,180,0
140007,2316,1
140007,29359,2
140007,33154,3
139785,914,0
139785,408596,1
139785,292047,2
139785,21237,3
140003,30567,0
140003,56051,1
140003,56054,2
140003,56035,3
139983,763769,0
139983,454388,1
139983,192272,2
139983,63,3
139829,551143,0
139829,339482,1
139829,11822683,2
139829,3839,3
139936,30507,0
139936,63651,1
139936,43751,2
139936,23539,3
139932,3250,0
139932,763,1
139932,6810,2
139932,989,3
140029,53780,0
140029,165641,1
140029,21189,2
140029,150936,3
139962,997,0
139962,247,1
139962,4493,2
139962,1768,3
140035,2449,0
140035,435848,1
140035,122253861,2
140035,12244316,3
140005,859937,0
140005,676860,1
140005,102456,2
140005,123451,3
140075,997,0
140075,1307,1
140075,2584,2
140075,4481,3
140061,271930,0
140061,16048,1
140061,182641,2
140061,43647,3
140046,82817,0
140046,110049,1
140046,153944,2
140046,108,3
139848,298210,0
139848,606431,1
139848,429286,2
139848,312435,3
140032,7423,0
140032,3687,1
140032,682639,2
140032,53822,3
140100,764,0
140100,618,1
140100,346,2
140100,819,3
140058,5467,0
140058,5467,1
140058,5677,2
140058,2826,3
140040,578521,0
140040,528091,1
140040,536948,2
140040,545604,3
140070,47,0
140070,117968,1
140070,48052,2
140070,5516,3
140078,409512,0
140078,435327,1
140078,369594,2
140078,395213,3
139942,8923,0
139942,14819,1
139942,1865,2
139942,1869,3
140089,5008,0
140089,191667,1
140089,1950,2
140089,16960,3
140120,40439,0
140120,18562,1
140120,248,2
140120,126,3
139977,177727,0
139977,815733,1
139977,516014,2
139977,24450,3
140105,1018,0
140105,1015,1
140105,1014,2
140105,959,3
140170,998,0
140170,1131,1
140170,1640,2
140170,2858,3
140157,3314,0
140157,57,1
140157,30302,2
140157,8367,3
140063,738219,0
140063,122242827,1
140063,122241481,2
140063,11958722,3
140136,355,0
140136,358,1
140136,357,2
140136,108,3
140174,369382,0
140174,586027,1
140174,3267,2
140174,3326,3
140190,1209,0
140190,917,1
140190,2426,2
140190,3993,3
140153,117816,0
140153,20841,1
140153,194806,2
140153,618914,3
140257,169806,0
140257,269785,1
140257,199559,2
140257,193285,3
140211,169881,0
140211,752435,1
140211,108,2
140211,781967,3
140177,1647,0
140177,1168307,1
140177,521391,2
140177,861536,3
140178,620,0
140178,1014,1
140178,624,2
140178,623,3
140249,12192599,0
140249,12117842,1
140249,1168307,2
140249,683238,3
140316,115541,0
140316,35836,1
140316,29876,2
140316,7226,3
140110,57,0
140110,79622,1
140110,14071,2
140110,14073,3
140107,8499,0
140107,4418,1
140107,248,2
140107,180,3
140321,866308,0
140321,592632,1
140321,944257,2
140321,65271,3
140313,414193,0
140313,354,1
140313,591237,2
140313,867917,3
140293,12233911,0
140293,777443,1
140293,969654,2
140293,531952,3
140305,1039976,0
140305,9816,1
140305,1194,2
140305,6505,3
140319,770,0
140319,1434,1
140319,4359,2
140319,9654,3
140322,180,0
140322,7,1
140322,357,2
140322,359,3
140351,105579,0
140351,105736,1
140351,105576,2
140351,96019,3
140286,947841,0
140286,883771,1
140286,771048,2
140286,1056278,3
140276,7,0
140276,101,1
140276,108,2
140276,357,3
140378,225,0
140378,954,1
140378,953,2
140378,13988,3
140354,206628,0
140354,298006,1
140354,129487,2
140354,232149,3
140333,9498,0
140333,376946,1
140333,245601,2
140333,635718,3
140418,5329,0
140418,448697,1
140418,370,2
140418,117,3
140398,69382,0
140398,11974106,1
140398,60774,2
140398,924767,3
140474,13865,0
140474,51585,1
140474,1268,2
140474,108,3
140335,948629,0
140335,744077,1
140335,445518,2
140335,567357,3
140392,269094,0
140392,925290,1
140392,428664,2
140392,568120,3
140403,915037,0
140403,11970763,1
140403,12107439,2
140403,683238,3
140453,944,0
140453,81,1
140453,191,2
140453,192,3
140514,562,0
140514,355,1
140514,1200,2
140514,49,3
140469,158966,0
140469,158965,1
140469,158963,2
140469,158961,3
140472,691092,0
140472,377165,1
140472,328,2
140472,134,3
140482,878890,0
140482,21695,1
140482,11674510,2
140482,12236554,3
140193,12074164,0
140193,12074160,1
140193,12074152,2
140193,12054589,3
140533,2860,0
140533,2517,1
140533,2527,2
140533,2861,3
140537,95881,0
140537,576209,1
140537,337238,2
140537,118149,3
140555,182,0
140555,7,1
140555,101,2
140555,770,3
140541,11995724,0
140541,3691,1
140541,11929078,2
140541,430544,3
140639,13985,0
140639,36773,1
140639,8825,2
140639,18327,3
140320,29584,0
140320,29722,1
140320,29720,2
140320,45298,3
140594,981,0
140594,1276,1
140594,985,2
140594,4891,3
140339,312288,0
140339,296332,1
140339,1265213,2
140339,626767,3
140637,12751,0
140637,12754,1
140637,2111,2
140637,1893,3
140487,11779550,0
140487,572124,1
140487,778253,2
140487,875271,3
140588,1202,0
140588,1712,1
140588,1711,2
140588,1224,3
140517,588,0
140517,137226,1
140517,346,2
140517,2451,3
140660,144526,0
140660,126,1
140660,357,2
140660,358,3
140631,531532,0
140631,940183,1
140631,7043,2
140631,3407,3
140648,161495,0
140648,256843,1
140648,315171,2
140648,26765,3
140500,12122047,0
140500,12122063,1
140500,395140,2
140500,12063715,3
140729,10083,0
140729,24586,1
140729,24587,2
140729,24581,3
140666,1142,0
140666,47,1
140666,1128,2
140666,11642376,3
140606,849914,0
140606,682977,1
140606,685948,2
140606,770452,3
140678,1041,0
140678,12260,1
140678,248,2
140678,1541,3
140672,130021,0
140672,322162,1
140672,24473,2
140672,680740,3
140746,7,0
140746,219,1
140746,45065,2
140746,108426,3
140719,592303,0
140719,647588,1
140719,205698,2
140719,12039,3
140750,572351,0
140750,929211,1
140750,1141,2
140750,758421,3
140735,11716628,0
140735,936000,1
140735,218759,2
140735,1069739,3
140784,1203,0
140784,5277,1
140784,10345,2
140784,827,3
140534,174635,0
140534,270352,1
140534,270896,2
140534,270897,3
140696,445156,0
140696,889868,1
140696,694883,2
140696,36797,3
140752,996,0
140752,1072,1
140752,1136,2
140752,3303,3
140810,357,0
140810,359,1
140810,108,2
140810,1200,3
140793,2962,0
140793,149,1
140793,156,2
140793,586,3
140779,8525,0
140779,584561,1
140779,371904,2
140779,619780,3
140808,125,0
140808,59066,1
140808,59064,2
140808,59062,3
140816,415,0
140816,779,1
140816,49,2
140816,17167,3
140747,861536,0
140747,12109478,1
140747,11878063,2
140747,1259823,3
140785,225,0
140785,679404,1
140785,18598,2
140785,364299,3
140794,866308,0
140794,633226,1
140794,915901,2
140794,1161,3
140835,416351,0
140835,4271,1
140835,61645,2
140835,16353,3
140827,1795,0
140827,5467,1
140827,170442,2
140827,1228211,3
140822,12041882,0
140822,861536,1
140822,880488,2
140822,43372,3
140833,774,0
140833,136,1
140833,356608,2
140833,584785,3
140818,753037,0
140818,851931,1
140818,621392,2
140818,1036439,3
140840,1200,0
140840,9801,1
140840,19547,2
140840,23635,3
140854,34244,0
140854,797,1
140854,2752,2
140854,1259,3
140850,49,0
140850,48,1
140850,567,2
140850,18562,3
140855,489,0
140855,282380,1
140855,282378,2
140855,281138,3
140852,49,0
140852,48,1
140852,248,2
140852,567,3
140861,171541,0
140861,2,1
140861,14877,2
140861,2505,3
140682,108,0
140682,357,1
140682,355,2
140682,359,3
140876,7,0
140876,3173,1
140876,59400,2
140876,36159,3
140888,48445,0
140888,781,1
140888,57375,2
140888,695,3
140892,975,0
140892,248,1
140892,509,2
140892,68197,3
140902,3645,0
140902,1123635,1
140902,1552,2
140902,2275,3
140887,189414,0
140887,1001,1
140887,40079,2
140887,1206,3
140875,1064686,0
140875,915037,1
140875,12190476,2
140875,975,3
140899,567,0
140899,78284,1
140899,18562,2
140899,60781,3
140924,331,0
140924,935,1
140924,63,2
140924,357,3
140894,694583,0
140894,12107395,1
140894,775208,2
140894,1280400,3
140868,127958,0
140868,322162,1
140868,544791,2
140868,410334,3
140926,39104,0
140926,4017,1
140926,4833,2
140926,39089,3
140905,108,0
140905,358,1
140905,357,2
140905,562,3
140966,305,0
140966,47,1
140966,189,2
140966,37116,3
140904,2170,0
140904,608,1
140904,16154,2
140904,545,3
140928,45,0
140928,142432,1
140928,136335,2
140928,315,3
140909,516706,0
140909,1559,1
140909,376481,2
140909,108,3
140877,322632,0
140877,4329,1
140877,61003,2
140877,434499,3
140953,27929,0
140953,42118,1
140953,55097,2
140953,459,3
140961,218579,0
140961,401734,1
140961,689661,2
140961,2279,3
140955,653504,0
140955,181229,1
140955,185297,2
140955,695413,3
140951,736,0
140951,25835,1
140951,43647,2
140951,61651,3
140964,12060933,0
140964,60628,1
140964,17752,2
140964,2278,3
140989,583,0
140989,25098,1
140989,11230,2
140989,50923,3
140973,915901,0
140973,1151,1
140973,736,2
140973,25835,3
140985,623682,0
140985,693655,1
140985,4112,2
140985,758421,3
140986,725420,0
140986,12190503,1
140986,674369,2
140986,12185060,3
140983,418490,0
140983,853010,1
140983,12231733,2
140983,726995,3
140939,87285,0
140939,223094,1
140939,293124,2
140939,115940,3
140996,782422,0
140996,773771,1
140996,247843,2
140996,673148,3
141005,882,0
141005,14,1
141005,4461,2
141005,78397,3
140994,16915,0
140994,6598,1
140994,14991,2
140994,2428,3
141008,219,0
141008,4739,1
141008,165537,2
141008,166484,3
140978,817440,0
140978,1124299,1
140978,4291,2
140978,384258,3
141028,2278,0
141028,709080,1
141028,7,2
141028,714,3
141011,122242306,0
141011,771193,1
141011,24596,2
141011,258665,3
140968,592127,0
140968,1011808,1
140968,37765,2
140968,848130,3
140995,410191,0
140995,3552,1
140995,432240,2
140995,360467,3
141037,32975,0
141037,135040,1
141037,41482,2
141037,682976,3
141052,355,0
141052,34814,1
141052,69777,2
141052,69779,3
141049,1218495,0
141049,775208,1
141049,7,2
141049,797,3
141025,819,0
141025,60437,1
141025,56490,2
141025,57375,3
141047,70760,0
141047,620,1
141047,1032,2
141047,13871,3
141041,731138,0
141041,811311,1
141041,993739,2
141041,534732,3
141061,61678,0
141061,40236,1
141061,37345,2
141061,27881,3
141117,327488,0
141117,5540,1
141117,134,2
141117,5571,3
141057,445339,0
141057,101,1
141057,312288,2
141057,27,3
141079,6797,0
141079,38823,1
141079,62165,2
141079,827,3
141114,567,0
141114,3338,1
141114,21643,2
141114,21642,3
141137,113191,0
141137,562,1
141137,183,2
141137,3074,3
141080,399753,0
141080,968,1
141080,116331,2
141080,51329,3
141121,1935,0
141121,587,1
141121,1864,2
141121,71244,3
141056,62276,0
141056,3577,1
141056,170778,2
141056,764129,3
141125,3181,0
141125,677,1
141125,7881,2
141125,6915,3
141175,137,0
141175,52780,1
141175,15611,2
141175,63886,3
141086,131607,0
141086,114,1
141086,182,2
141086,8883,3
141053,12098686,0
141053,3074,1
141053,122237071,2
141053,37474,3
141096,3213,0
141096,220069,1
141096,51193,2
141096,940060,3
141244,47661,0
141244,1673,1
141244,586,2
141244,150,3
141131,13988,0
141131,954,1
141131,953,2
141131,314,3
141203,603281,0
141203,347242,1
141203,48,2
141203,356,3
141237,997,0
141237,972,1
141237,1138,2
141237,1140,3
141205,1919,0
141205,251838,1
141205,253528,2
141205,324122,3
141181,20802,0
141181,11203,1
141181,687470,2
141181,408885,3
141021,11989911,0
141021,11933177,1
141021,12228254,2
141021,1641,3
141078,12072073,0
141078,728,1
141078,1044,2
141078,1208,3
141234,2812,0
141234,4389,1
141234,5651,2
141234,2449,3
141281,84,0
141281,5839,1
141281,5840,2
141281,44763,3
141253,525,0
141253,4068,1
141253,10215,2
141253,19040,3
141029,861536,0
141029,20305,1
141029,584509,2
141029,11961549,3
141294,16061,0
141294,67525,1
141294,10484,2
141294,16048,3
141312,23276,0
141312,124493,1
141312,436098,2
141312,102323,3
141249,330333,0
141249,328763,1
141249,62743,2
141249,601518,3
141302,25835,0
141302,955,1
141302,57,2
141302,1200,3
141304,11969681,0
141304,648135,1
141304,648133,2
141304,879366,3
141292,358204,0
141292,805079,1
141292,18417,2
141292,1015927,3
141196,328784,0
141196,944825,1
141196,76574,2
141196,953,3
141287,515134,0
141287,224842,1
141287,343082,2
141287,304794,3
141330,133467,0
141330,1735,1
141330,1639,2
141330,68733,3
141353,1043,0
141353,2691,1
141353,1830,2
141353,1570,3
141325,208949,0
141325,225624,1
141325,224325,2
141325,207045,3
141339,846862,0
141339,11604682,1
141339,324122,2
141339,12346,3
141337,248922,0
141337,49,1
141337,48,2
141337,567,3
141317,1181,0
141317,2622,1
141317,6496,2
141317,2608,3
141380,1858,0
141380,22431,1
141380,22429,2
141380,21928,3
141351,1133031,0
141351,729575,1
141351,764718,2
141351,866308,3
141358,12241188,0
141358,1103675,1
141358,11848512,2
141358,12049525,3
141361,240451,0
141361,101493,1
141361,509,2
141361,244726,3
141400,572128,0
141400,369594,1
141400,142881,2
141400,93772,3
141397,962,0
141397,55883,1
141397,14560,2
141397,358,3
141406,532208,0
141406,529504,1
141406,448307,2
141406,516221,3
141231,3584,0
141231,122239609,1
141231,122249382,2
141231,2180,3
141363,111702,0
141363,67793,1
141363,51160,2
141363,24218,3
141388,1037,0
141388,101,1
141388,7,2
141388,927,3
141405,691961,0
141405,30200,1
141405,13842,2
141405,423291,3
